ProcedureName,ResultName,IsConsoleDefault,IsRawExportable,IsTableExportable,SourceTable,SchemaVersion,SourceSchema,EmptyConsoleMessage
USP_ShowplanAnalysis,feedbackAndVariants,0,1,1,#ShowplanAnalysis_FeedbackAndVariants,1,"[CandidateId] int NOT NULL , [PlanHandle] varbinary(64) NOT NULL , [RecordOrdinal] bigint NOT NULL , [AnalysisObjectId] int NOT NULL , [RecordType] varchar(40) NOT NULL , [FeatureType] varchar(60) NOT NULL , [StatementOrdinal] int NULL , [StatementId] int NULL , [NodeId] int NULL , [QueryStorePlanId] bigint NULL , [QueryStoreQueryId] bigint NULL , [ParentQueryId] bigint NULL , [DispatcherPlanId] bigint NULL , [QueryVariantQueryId] bigint NULL , [QueryVariantId] int NULL , [FeatureState] nvarchar(128) NULL , [FeatureData] nvarchar(max) NULL , [FeatureDataToken] varbinary(32) NULL , [FeatureDataLength] int NULL , [DataHandlingStatus] varchar(40) NOT NULL , [EvidenceSource] varchar(40) NOT NULL , [SourceObservedAtUtc] datetime2(3) NOT NULL , [IsCurrent] bit NULL , [IsLastKnown] bit NULL , [IsMeasured] bit NOT NULL , [IsDerived] bit NOT NULL , [StatusCode] varchar(40) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine Feedback- oder Variantenbeziehung im gewählten Scope
USP_ShowplanAnalysis,findings,1,1,1,#ShowplanAnalysis_Findings,2,"[CandidateId] int NOT NULL,[PlanHandle] varbinary(64) NOT NULL,[FindingOrdinal] bigint NOT NULL , [FindingCode] varchar(100) NOT NULL,[Category] varchar(40) NOT NULL,[Severity] varchar(16) NOT NULL , [Confidence] varchar(32) NOT NULL,[EvidenceLevel] varchar(40) NOT NULL , [StatementOrdinal] int NULL,[StatementId] int NULL,[NodeId] int NULL , [PhysicalOp] nvarchar(128) NULL,[LogicalOp] nvarchar(128) NULL , [MetricName] varchar(80) NULL,[MetricValue] decimal(38,4) NULL,[MetricUnit] nvarchar(40) NULL , [ThresholdValue] decimal(38,4) NULL,[ThresholdSource] varchar(80) NULL,[WorkloadProfile] varchar(32) NOT NULL , [Summary] nvarchar(1000) NOT NULL,[Evidence] nvarchar(2000) NOT NULL,[EvidenceLimit] nvarchar(2000) NOT NULL , [CounterEvidence] nvarchar(1000) NULL,[RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine priorisierten Showplan-Findings
USP_RunSnapshotCollectionCycle,run,1,1,1,#RunSnapshotCollectionCycle_Run,1,"[CaptureRunId] bigint NULL,[TargetDatabaseName] sysname NULL,[CollectorCode] varchar(64) NULL,[SchedulerType] varchar(16) NULL,[StartedAtUtc] datetime2(3) NULL,[EndedAtUtc] datetime2(3) NULL,[SqlServerStartTimeUtc] datetime2(3) NULL,[ResetEpochId] uniqueidentifier NULL,[StatusCode] varchar(40) NOT NULL,[IsPartial] bit NOT NULL,[MetricSampleCount] bigint NOT NULL,[PayloadCount] bigint NOT NULL,[ErrorNumber] int NULL,[ErrorMessage] nvarchar(2048) NULL",Kein Snapshotlauf
USP_RunSnapshotCollectionCycle,modules,1,1,1,#RunSnapshotCollectionCycle_Modules,1,"[ModuleStatusId] bigint NULL,[CaptureRunId] bigint NULL,[ModuleName] sysname NOT NULL,[CollectionTimeUtc] datetime2(3) NOT NULL,[StatusCode] varchar(40) NOT NULL,[IsPartial] bit NOT NULL,[ErrorNumber] int NULL,[ErrorMessage] nvarchar(2048) NULL,[EvidenceLimit] nvarchar(1000) NULL",Keine Modulstatuszeile
USP_PurgeSnapshotData,purge,1,1,1,#PurgeSnapshotData_Result,1,"[PurgeRunId] bigint NULL,[TargetDatabaseName] sysname NULL,[StartedAtUtc] datetime2(3) NULL,[EndedAtUtc] datetime2(3) NULL,[StatusCode] varchar(40) NOT NULL,[BatchesExecuted] int NOT NULL,[MetricRowsDeleted] bigint NOT NULL,[PayloadRowsDeleted] bigint NOT NULL,[ModuleRowsDeleted] bigint NOT NULL,[CaptureRunsDeleted] bigint NOT NULL,[ScopeRowsDeleted] bigint NOT NULL,[UsedDataMbBefore] decimal(19,3) NULL,[UsedDataMbAfter] decimal(19,3) NULL,[SoftBudgetMb] bigint NULL,[BudgetExceeded] bit NOT NULL,[ErrorNumber] int NULL,[ErrorMessage] nvarchar(2048) NULL",Kein Purge-Lauf
USP_CurrentRequests,requestContext,0,1,1,#CurrentRequests_RequestContext,1,"[SnapshotId] uniqueidentifier NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [SessionId] smallint NOT NULL , [RequestId] int NOT NULL , [RequestStatus] nvarchar(30) NULL , [Command] nvarchar(32) NULL , [DatabaseId] smallint NULL , [DatabaseName] sysname NULL , [StartTime] datetime NULL , [ElapsedMs] int NULL , [CpuMs] int NULL , [LogicalReads] bigint NULL , [Reads] bigint NULL , [Writes] bigint NULL , [RowCount] bigint NULL , [PercentComplete] real NULL , [EstimatedCompletionTimeMs] bigint NULL , [BlockingSessionId] smallint NULL , [WaitType] nvarchar(120) NULL , [WaitTimeMs] bigint NULL , [WaitResource] nvarchar(3072) NULL , [ConnectionId] uniqueidentifier NULL , [ClientNetAddress] varchar(48) NULL , [NetTransport] nvarchar(40) NULL , [ProtocolType] nvarchar(40) NULL , [EncryptOption] nvarchar(40) NULL , [AuthScheme] nvarchar(40) NULL , [TaskCount] int NULL , [WorkerCount] int NULL , [ExecutionContextCount] int NULL , [RunnableTaskCount] int NULL , [SuspendedTaskCount] int NULL , [SchedulerId] int NULL , [SchedulerStatus] nvarchar(60) NULL , [SchedulerParentNodeId] int NULL , [SchedulerRunnableTaskCount] int NULL , [SchedulerWorkQueueCount] bigint NULL , [SchedulerPendingDiskIoCount] int NULL , [SchedulerLoadFactor] int NULL , [TransactionId] bigint NULL , [TransactionBeginTime] datetime NULL , [TransactionAgeSeconds] bigint NULL , [TransactionType] int NULL , [TransactionState] int NULL , [IsUserTransaction] bit NULL , [IsLocalTransaction] bit NULL , [IsEnlistedTransaction] bit NULL , [IsBoundTransaction] bit NULL , [TransactionLogBytesUsed] bigint NULL , [TransactionLogBytesReserved] bigint NULL , [RequestedMemoryMb] decimal(19,2) NULL , [GrantedMemoryMb] decimal(19,2) NULL , [UsedMemoryMb] decimal(19,2) NULL , [IdealMemoryMb] decimal(19,2) NULL , [TempDbSessionNetMb] decimal(19,2) NULL , [TempDbRequestNetMb] decimal(19,2) NULL , [Dop] smallint NULL , [ParallelWorkerCount] int NULL , [WorkloadGroupId] int NULL , [WorkloadGroupName] sysname NULL , [ResourcePoolId] int NULL , [ResourcePoolName] sysname NULL , [QueryHash] binary(8) NULL , [QueryPlanHash] binary(8) NULL , [SqlHandle] varbinary(64) NULL , [PlanHandle] varbinary(64) NULL , [StatementSqlHandle] varbinary(64) NULL , [StatementContextId] bigint NULL , [ModuleFullName] nvarchar(776) NULL , [IsCurrent] bit NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [EvidenceBoundary] nvarchar(512) NULL , PRIMARY KEY ([SessionId],[RequestId])",Keine Request-Kontextzeilen
USP_CurrentRequests,snapshotStatus,0,1,1,#CurrentRequests_SnapshotStatus,1,"[SourceOrdinal] int NOT NULL , [SnapshotId] uniqueidentifier NOT NULL , [SourceCode] varchar(40) NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [CompletedAtUtc] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [CapturedRowCount] bigint NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL , PRIMARY KEY ([SourceCode])",Keine angeforderten Request-Kontextquellen
USP_CurrentRequests,statements,0,1,1,#CurrentRequests_Statements,1,"[SnapshotId] uniqueidentifier NOT NULL , [SessionId] smallint NOT NULL , [RequestId] int NOT NULL , [SourceCode] varchar(40) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [HasStatementOffsets] bit NULL , [IsStatementOffsetValid] bit NULL , [StartOffsetBytes] int NULL , [EndOffsetBytes] int NULL , [StartCharacter] int NULL , [EndCharacter] int NULL , [StartLine] int NULL , [EndLine] int NULL , [CharacterCount] bigint NULL , [Bytes] bigint NULL , [IsTruncated] bit NOT NULL , [StatusCode] varchar(40) NOT NULL , [OmissionReason] nvarchar(512) NULL , [Text] nvarchar(max) NULL , PRIMARY KEY ([SessionId],[RequestId])",Keine Statement-Evidenz
USP_CurrentRequests,batches,0,1,1,#CurrentRequests_Batches,1,"[SnapshotId] uniqueidentifier NOT NULL , [SessionId] smallint NOT NULL , [RequestId] int NOT NULL , [SourceCode] varchar(40) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [SqlTextDatabaseId] int NULL , [SqlTextObjectId] int NULL , [SqlTextObjectNumber] smallint NULL , [IsEncrypted] bit NULL , [CharacterCount] bigint NULL , [Bytes] bigint NULL , [IsTruncated] bit NOT NULL , [StatusCode] varchar(40) NOT NULL , [OmissionReason] nvarchar(512) NULL , [Text] nvarchar(max) NULL , PRIMARY KEY ([SessionId],[RequestId])",Keine Batch-Evidenz
USP_CurrentRequests,inputBuffers,0,1,1,#CurrentRequests_InputBuffers,1,"[SnapshotId] uniqueidentifier NOT NULL , [SessionId] smallint NOT NULL , [RequestId] int NOT NULL , [SourceCode] varchar(40) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [EventType] nvarchar(256) NULL , [ParameterCount] smallint NULL , [CharacterCount] bigint NULL , [Bytes] bigint NULL , [IsTruncated] bit NOT NULL , [StatusCode] varchar(40) NOT NULL , [OmissionReason] nvarchar(512) NULL , [Text] nvarchar(max) NULL , PRIMARY KEY ([SessionId],[RequestId])",Keine Input-Buffer-Evidenz
USP_CurrentRequests,warnings,0,1,1,#CurrentRequests_Warnings,1,"[WarningId] int IDENTITY(1,1) NOT NULL , [SessionId] smallint NULL , [RequestId] int NULL , [DatabaseName] sysname NULL , [Code] varchar(40) NOT NULL , [Message] nvarchar(2048) NOT NULL , PRIMARY KEY ([WarningId])",Keine Request-Warnungen
USP_CurrentOverview,requestContext,0,1,1,#CurrentOverview_RequestContext,1,[Seed] bit NULL,
USP_CurrentOverview,statements,0,1,1,#CurrentOverview_Statements,1,[Seed] bit NULL,
USP_CurrentOverview,batches,0,1,1,#CurrentOverview_Batches,1,[Seed] bit NULL,
USP_CurrentOverview,inputBuffers,0,1,1,#CurrentOverview_InputBuffers,1,[Seed] bit NULL,
